Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'110900000',237,  ,KG,0,1507500,339043,0,45000,9886,0,67500,16255,0,45000,9852,0,382500,82287,0,180000,38632,0,157500,35646,0,157500,33936,0,0,0,0,157500,35170,0,112500,27757,0,0,0,0,202500,49622
2,2025,'110900000',302,  ,KG,0,1136750,581140,0,72000,40610,0,190760,93632,0,143625,80006,0,137235,66133,0,138000,68505,0,0,0,0,149835,72616,0,90000,47983,0,65835,30883,0,47460,24278,0,42000,22906,0,60000,33588
2,2025,'110900000',601,  ,KG,0,12341825,4702009,0,1171500,542100,0,801000,343212,0,1097975,434712,0,1420500,494124,0,1338000,510925,0,1135500,397974,0,828000,280123,0,858000,318158,0,920925,356366,0,874500,315640,0,730475,274855,0,1165450,433820
2,2025,'11XXXXXXA',213,  ,MT,0,877,102578,0,75,8585,0,76,8163,0,75,8186,0,77,8782,0,48,5516,0,0,0,0,99,11705,0,100,11380,0,26,3456,0,97,11587,0,151,18353,0,53,6865
2,2025,'11XXXXXXB',204,  ,MT,0,445,137403,0,0,0,0,0,0,0,0,0,0,0,0,0,99,29795,0,198,60339,0,0,0,0,99,31528,0,49,15741,0,0,0,0,0,0,0,0,0
2,2025,'11XXXXXXB',207,  ,MT,0,2090,694243,0,126,44120,0,0,0,0,130,40866,0,279,88798,0,284,92080,0,202,65159,0,305,101415,0,265,89794,0,194,65985,0,217,74541,0,22,7587,0,66,23898
2,2025,'11XXXXXXC',203,  ,MT,0,402,103737,0,20,5292,0,60,15457,0,62,16158,0,20,5090,0,40,10146,0,20,4950,0,20,4920,0,20,5082,0,40,10268,0,20,5125,0,40,10379,0,40,10870
2,2025,'11XXXXXXC',225,  ,MT,0,719,179946,0,40,11528,0,20,5787,0,0,0,0,80,18687,0,19,4701,0,120,28413,0,60,14632,0,80,19725,0,60,14867,0,120,30238,0,40,10182,0,80,21186
2,2025,'11XXXXXXC',228,  ,MT,0,309,92677,0,67,20721,0,22,6213,0,22,6153,0,44,13826,0,22,6250,0,22,7009,0,0,0,0,22,7373,0,44,12387,0,22,5914,0,22,6831,0,0,0
2,2025,'120110000',105,  ,MT,0,8,5395,0,1,787,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4377
2,2025,'120190010',105,  ,MT,0,13316,1777744,0,1654,223524,0,884,122418,0,2288,314084,0,1640,224398,0,1712,230563,0,1190,157743,0,590,76238,0,422,50131,0,622,71942,0,643,75850,0,402,50900,0,1269,179953
2,2025,'120190010',122,  ,MT,0,3,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120190010',210,  ,MT,0,39,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120190010',302,  ,MT,0,360008,43593413,0,16685,2177658,0,22480,2824362,0,21582,2628090,0,31381,3840594,0,39285,4609201,0,35313,4212717,0,38486,4554101,0,29438,3495857,0,33644,4047174,0,36600,4423073,0,31358,3872727,0,23756,2907859
2,2025,'120190010',304,  ,MT,0,2280949,177108601,0,267857,21260685,0,106414,8857457,0,264691,19441108,0,204597,16169450,0,205957,15903257,0,168859,13209039,0,151056,12077675,0,108728,8428991,0,150726,11652423,0,222919,17146349,0,215714,16639010,0,213431,16323157
2,2025,'120190010',410,  ,MT,0,651873,42877784,0,0,0,0,0,0,0,27,3198,0,51607,3432682,0,103016,6633954,0,129202,7940208,0,60269,3897672,0,84294,5518224,0,92649,6178355,0,99376,6889839,0,0,0,0,31433,2383652
2,2025,'120190010',411,  ,MT,0,123,14545,0,100,11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2685
2,2025,'120190010',601,  ,MT,0,45,5813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1077,0,41,4736,0,0,0
2,2025,'120190090',105,  ,MT,0,4527,1090003,0,417,87957,0,425,94832,0,546,139578,0,805,188801,0,420,101673,0,592,149112,0,311,73948,0,153,42528,0,207,56263,0,262,63855,0,115,26529,0,274,64927
2,2025,'120190090',131,  ,MT,0,1,386,0,0,0,0,0,0,0,1,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120190090',302,  ,MT,0,209,25964,0,0,0,0,0,0,0,0,0,0,105,13260,0,104,12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120190090',304,  ,MT,0,981,184425,0,0,0,0,320,64825,0,0,0,0,280,48979,0,20,3474,0,140,27889,0,40,7971,0,20,3545,0,20,5525,0,61,9269,0,80,12948,0,0,0
2,2025,'120242091',105,  ,MT,0,10600,3238634,0,1017,315435,0,1160,425785,0,1826,566486,0,644,192205,0,2146,637836,0,1417,429354,0,432,106270,0,281,74230,0,113,30562,0,275,76465,0,498,158513,0,791,225493
2,2025,'120242091',123,  ,MT,0,76,17070,0,0,0,0,0,0,0,17,3921,0,25,5930,0,34,7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120242091',304,  ,MT,0,11513,3148380,0,306,86509,0,694,194754,0,1882,527614,0,545,145255,0,2050,530409,0,1602,431132,0,1382,383365,0,1330,367590,0,1069,294351,0,384,106437,0,114,34051,0,155,46913
2,2025,'120242091',410,  ,MT,0,1651,420768,0,98,29449,0,192,55971,0,341,94565,0,25,6400,0,124,33200,0,24,5808,0,222,49797,0,49,10945,0,242,58048,0,145,31443,0,43,9659,0,146,35483
2,2025,'120242091',413,  ,MT,0,2540,631675,0,123,35358,0,209,57518,0,141,36033,0,24,5935,0,194,47666,0,818,197656,0,448,110144,0,300,73421,0,48,11917,0,96,22366,0,47,10524,0,92,23137
2,2025,'120242091',551,  ,MT,0,1587,475381,0,129,40758,0,158,48349,0,67,19662,0,0,0,0,18,5372,0,18,5139,0,0,0,0,35,10448,0,284,81426,0,282,85667,0,320,97279,0,276,81281
2,2025,'120242091',601,  ,MT,0,48,18864,0,13,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13522,0,0,0,0,0,0
2,2025,'120242099',105,  ,MT,0,1,885,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594
2,2025,'120242099',106,  ,MT,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120242099',110,  ,MT,0,9,2912,0,3,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,987,0,0,0,0,3,1018,0,0,0,0,0,0
2,2025,'120242099',406,  ,MT,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
2,2025,'120242099',410,  ,MT,0,25,7117,0,0,0,0,25,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120242099',551,  ,MT,0,104,30891,0,0,0,0,17,5059,0,17,4938,0,70,20894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120400000',105,  ,MT,0,20,5663,0,0,0,0,20,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120400000',205,  ,MT,0,8,2671,0,2,666,0,2,647,0,0,0,0,0,0,0,0,0,0,0,0,0,2,673,0,0,0,0,0,0,0,2,685,0,0,0,0,0,0
2,2025,'120400000',207,  ,MT,0,1,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,651,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120400000',224,  ,MT,0,43,7772,0,0,0,0,24,4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3150,0,0,0,0,0,0
2,2025,'120400000',302,  ,MT,0,3371,347095,0,0,0,0,802,84830,0,849,83512,0,0,0,0,46,7280,0,0,0,0,786,72922,0,26,3834,0,0,0,0,0,0,0,4,604,0,858,94113
2,2025,'120400000',304,  ,MT,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120400000',606,  ,MT,0,83,31054,0,10,3755,0,10,3756,0,10,3709,0,0,0,0,0,0,0,30,11182,0,0,0,0,0,0,0,0,0,0,23,8652,0,0,0,0,0,0
2,2025,'120510000',302,  ,MT,0,1722411,138146532,0,93493,7813642,0,189359,15045693,0,135532,10477766,0,155650,11762772,0,217067,16112653,0,114741,8424653,0,164099,13754932,0,130035,11247974,0,108920,9371855,0,80783,6953369,0,140963,11552163,0,191769,15629060
2,2025,'120510000',601,  ,MT,0,428809,36923740,0,1173,123515,0,27296,2134816,0,14199,1170143,0,47344,4111785,0,32234,2401268,0,24086,1908030,0,12364,989640,0,68857,6227843,0,66464,6251621,0,26515,2379740,0,32637,2724540,0,75640,6500799
2,2025,'120590000',103,  ,MT,0,0,4523,0,0,0,0,0,638,0,0,1154,0,0,1211,0,0,590,0,0,0,0,0,232,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120590000',105,  ,MT,0,4,5644,0,0,499,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,0,0,0,0,0,4,2483,0,0,0,0,0,686,0,0,0,0,0,0
2,2025,'120590000',106,  ,MT,0,0,6634,0,0,3584,0,0,0,0,0,1373,0,0,0,0,0,0,0,0,0,0,0,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120590000',123,  ,MT,0,0,1893,0,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0
2,2025,'120590000',132,  ,MT,0,1,4311,0,1,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120590000',210,  ,MT,0,0,34456,0,0,0,0,0,0,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,0,0,0,0,0,13090,0,0,17263
2,2025,'120590000',213,  ,MT,0,0,2609,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120590000',218,  ,MT,0,0,8178,0,0,0,0,0,0,0,0,6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889
2,2025,'120590000',220,  ,MT,0,7,41008,0,1,10823,0,0,0,0,0,2108,0,0,0,0,0,0,0,0,0,0,0,2560,0,0,0,0,0,7395,0,6,7286,0,0,10836,0,0,0
2,2025,'120590000',304,  ,MT,0,1,159394,0,0,0,0,0,6790,0,0,50418,0,0,2520,0,0,0,0,0,6772,0,0,1202,0,1,15294,0,0,0,0,0,19745,0,0,0,0,0,56653
2,2025,'120590000',409,  ,MT,0,12,667334,0,0,0,0,0,2827,0,5,146051,0,0,63868,0,1,166367,0,3,152164,0,3,93385,0,0,14175,0,0,0,0,0,6019,0,0,2143,0,0,20335
2,2025,'120590000',601,  ,MT,0,0,18766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',105,  ,MT,0,130,64926,0,17,14306,0,2,2177,0,31,13878,0,4,2888,0,18,7018,0,3,563,0,4,1687,0,3,579,0,2,1508,0,27,10118,0,3,1764,0,16,8440
2,2025,'120600000',106,  ,MT,0,25,304972,0,0,0,0,0,0,0,8,115030,0,8,94674,0,9,95268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',111,  ,MT,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',123,  ,MT,0,122,15375,0,13,1787,0,8,1044,0,0,0,0,26,3215,0,12,1633,0,13,1506,0,0,0,0,25,2985,0,0,0,0,13,1590,0,0,0,0,12,1615
2,2025,'120600000',143,  ,MT,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0
2,2025,'120600000',207,  ,MT,0,29,9147,0,0,0,0,4,1323,0,0,0,0,6,1592,0,4,1315,0,0,0,0,3,828,0,6,2139,0,0,0,0,4,1198,0,0,0,0,2,752
2,2025,'120600000',208,  ,MT,0,12,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3077,0,0,0
2,2025,'120600000',210,  ,MT,0,2,7058,0,0,0,0,1,3669,0,0,2572,0,0,0,0,0,0,0,0,0,0,1,572,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0
2,2025,'120600000',213,  ,MT,0,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',217,  ,MT,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,327,0,0,0,0,0,0,0,0,0
2,2025,'120600000',218,  ,MT,0,0,6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6105,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',220,  ,MT,0,2,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1763,0,0,0
2,2025,'120600000',223,  ,MT,0,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963
2,2025,'120600000',225,  ,MT,0,1,1018,0,0,0,0,0,0,0,0,0,0,1,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',227,  ,MT,0,69,11868,0,0,0,0,0,0,0,0,0,0,23,3778,0,23,3747,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4137,0,0,0
2,2025,'120600000',228,  ,MT,0,6,13102,0,0,1970,0,0,0,0,0,0,0,5,8520,0,1,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',231,  ,MT,0,3,1289,0,0,0,0,0,0,0,0,0,0,3,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120600000',232,  ,MT,0,161,64952,0,6,2930,0,0,0,0,25,9450,0,1,659,0,26,5489,0,13,6830,0,12,7144,0,13,7494,0,14,7881,0,40,10505,0,6,3520,0,5,3050
2,2025,'120600000',234,  ,MT,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0
2,2025,'120600000',302,  ,MT,0,351,58188,0,23,3973,0,24,3647,0,47,7344,0,24,3459,0,23,3891,0,23,3911,0,47,7153,0,72,13397,0,68,11413,0,0,0,0,0,0,0,0,0
2,2025,'120600000',304,  ,MT,0,310,1110848,0,0,11873,0,18,10051,0,25,54033,0,0,20538,0,75,724452,0,56,93447,0,36,17074,0,41,50250,0,0,0,0,5,94801,0,18,8118,0,36,26211
2,2025,'120600000',409,  ,MT,0,20,397248,0,11,125687,0,0,52187,0,0,1234,0,0,2964,0,0,0,0,2,17061,0,3,39640,0,0,39179,0,0,34500,0,0,33750,0,0,0,0,4,51046
2,2025,'120600000',413,  ,MT,0,504,73606,0,43,6205,0,21,3049,0,27,5587,0,47,11385,0,42,5823,0,25,2648,0,23,2880,0,0,1303,0,69,8371,0,46,5463,0,23,2993,0,138,17899
2,2025,'120600000',601,  ,MT,0,4,3549,0,0,0,0,0,0,0,0,1693,0,0,234,0,1,254,0,0,344,0,0,0,0,1,265,0,0,0,0,1,232,0,1,527,0,0,0
2,2025,'120729000',110,  ,MT,0,4,2064,0,4,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120729000',230,  ,MT,0,5179,299780,0,0,0,0,458,27219,0,72,3974,0,25,1524,0,73,3854,0,0,0,0,543,31009,0,1494,83986,0,1496,87518,0,1018,60463,0,0,0,0,0,233
2,2025,'120729000',304,  ,MT,0,48657,2580537,0,4444,253016,0,7918,426023,0,5289,277183,0,4450,228965,0,4948,251516,0,5486,279295,0,5697,292265,0,2943,155811,0,2653,142935,0,1894,107017,0,1066,62554,0,1869,103957
2,2025,'120729000',410,  ,MT,0,18185,957621,0,4751,251253,0,2754,140550,0,1997,96725,0,501,22974,0,997,46518,0,2050,106075,0,949,48929,0,0,0,0,0,0,0,0,0,0,792,43707,0,3394,200890
2,2025,'120729000',411,  ,MT,0,48,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1370,0,24,1386,0,0,0
2,2025,'120729000',413,  ,MT,0,1106,63273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,29068,0,607,34205
2,2025,'120729000',601,  ,MT,0,22344,1232238,0,1425,87611,0,772,45753,0,472,24800,0,125,6970,0,0,0,0,1218,61547,0,3309,167221,0,3388,181032,0,2448,132913,0,3977,220929,0,2965,170357,0,2245,133105
2,2025,'120740000',105,  ,MT,0,585,226197,0,54,15816,0,78,27503,0,18,4772,0,72,31996,0,14,6754,0,32,11540,0,74,27602,0,56,22858,0,32,11050,0,30,13848,0,92,38614,0,33,13844
2,2025,'120740000',110,  ,MT,0,219,81198,0,0,0,0,36,13804,0,74,26454,0,35,13118,0,0,0,0,0,0,0,36,13612,0,38,14210,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',117,  ,MT,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',122,  ,MT,0,2675,1063893,0,644,227262,0,258,90273,0,417,151474,0,184,69669,0,54,21489,0,95,37680,0,0,0,0,38,16230,0,54,23443,0,104,46696,0,18,7810,0,809,371867
2,2025,'120740000',123,  ,MT,0,34,16127,0,0,225,0,17,7767,0,0,0,0,0,0,0,0,0,0,17,7818,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',124,  ,MT,0,535,137405,0,0,0,0,251,71512,0,91,23586,0,54,13806,0,114,20485,0,0,0,0,0,0,0,25,8016,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',127,  ,MT,0,423,92093,0,300,65085,0,0,0,0,0,0,0,19,6171,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,104,20600,0,0,0
2,2025,'120740000',220,  ,MT,0,0,347,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',234,  ,MT,0,221,174949,0,57,47938,0,50,26525,0,17,10994,0,50,52194,0,46,36147,0,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',305,  ,MT,0,539,237421,0,0,0,0,19,10227,0,86,29847,0,18,9558,0,40,17585,0,61,25308,0,20,8894,0,138,61257,0,63,25349,0,0,0,0,19,9788,0,75,39608
2,2025,'120740000',306,  ,MT,0,2963,1023772,0,112,46604,0,0,0,0,0,0,0,964,323333,0,385,125301,0,567,187285,0,343,119739,0,0,0,0,324,113129,0,201,80464,0,67,27917,0,0,0
2,2025,'120740000',310,  ,MT,0,352,91333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7491,0,0,0,0,0,0,0,0,0,0,92,30071,0,234,53771,0,0,0
2,2025,'120740000',408,  ,MT,0,3331,1206329,0,542,184485,0,162,53878,0,154,56527,0,50,14967,0,0,0,0,0,0,0,0,0,0,112,43365,0,323,115290,0,749,262459,0,370,136671,0,869,338687
2,2025,'120740000',410,  ,MT,0,460,99952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,15533,0,22,4790,0,0,0,0,0,0,0,362,79629
2,2025,'120740000',411,  ,MT,0,7994,2584874,0,206,78729,0,862,305144,0,621,188835,0,76,24578,0,49,16702,0,265,61753,0,643,195066,0,130,39951,0,1154,369796,0,1577,522890,0,1108,369909,0,1303,411521
2,2025,'120740000',413,  ,MT,0,419,111804,0,0,0,0,0,0,0,49,14735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,23374,0,264,73695
2,2025,'120740000',506,  ,MT,0,3257,1187496,0,96,47915,0,251,95930,0,484,180772,0,520,186604,0,416,153298,0,151,52827,0,504,175080,0,67,24468,0,203,71155,0,306,107255,0,55,19410,0,204,72782
2,2025,'120740000',507,  ,MT,0,18,5202,0,0,0,0,0,0,0,18,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',510,  ,MT,0,146,37572,0,0,0,0,146,37572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',516,  ,MT,0,315,66421,0,0,0,0,0,0,0,0,0,0,0,0,0,315,66421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',518,  ,MT,0,14309,3372363,0,0,0,0,0,0,0,0,0,0,415,101703,0,921,223645,0,2556,591378,0,1771,431290,0,2232,524700,0,1810,408065,0,1744,419983,0,1685,397914,0,1175,273685
2,2025,'120740000',520,  ,MT,0,2183,458688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,216096,0,721,151271,0,0,0,0,437,91321,0,0,0,0,0,0
2,2025,'120740000',521,  ,MT,0,26390,5738488,0,303,90658,0,0,0,0,111,28543,0,679,146867,0,1506,337925,0,6147,1326692,0,4135,917805,0,3432,770882,0,2851,604245,0,5251,1093362,0,1306,272096,0,669,149413
2,2025,'120740000',524,  ,MT,0,59135,13288064,0,1142,328450,0,4311,1052660,0,9716,2214293,0,7528,1612017,0,7754,1683366,0,7668,1689818,0,5371,1215646,0,3998,889484,0,3402,759518,0,4250,945207,0,3140,706943,0,855,190662
2,2025,'120740000',525,  ,MT,0,9170,2070284,0,35,9811,0,925,244704,0,239,65511,0,1248,275167,0,1631,351015,0,1251,262728,0,1309,278480,0,645,153916,0,801,176569,0,0,0,0,387,90023,0,699,162360
2,2025,'120740000',538,  ,MT,0,5749,1586345,0,414,130970,0,907,274536,0,227,68833,0,265,68256,0,683,186129,0,719,188559,0,751,195228,0,874,231011,0,455,119967,0,113,33355,0,303,78505,0,38,10996
2,2025,'120740000',540,  ,MT,0,1875,410568,0,507,132259,0,328,71381,0,0,0,0,251,51482,0,107,20206,0,0,0,0,0,0,0,0,0,0,0,0,0,341,65683,0,1,397,0,340,69160
2,2025,'120740000',542,  ,MT,0,189,41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,41064,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120740000',543,  ,MT,0,31905,6862974,0,4449,1088018,0,2498,600203,0,1995,467537,0,248,50224,0,199,44060,0,455,97366,0,0,0,0,0,0,0,3130,644631,0,5481,1099194,0,7529,1543241,0,5921,1228500
2,2025,'120740000',545,  ,MT,0,11092,3005309,0,2804,820132,0,2505,716052,0,2232,623487,0,243,60413,0,1295,275630,0,189,44632,0,0,0,0,0,0,0,273,68021,0,40,9937,0,332,80648,0,1179,306357
2,2025,'120750000',103,  ,MT,0,0,1083,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120750000',123,  ,MT,0,19,8918,0,0,0,0,6,4826,0,0,0,0,2,424,0,2,501,0,4,898,0,2,461,0,0,0,0,0,0,0,3,1808,0,0,0,0,0,0
2,2025,'120750000',125,  ,MT,0,0,256,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120750000',127,  ,MT,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,279,0,0,0
2,2025,'120750000',220,  ,MT,0,1,2995,0,0,0,0,0,0,0,0,0,0,1,651,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946
2,2025,'120750000',223,  ,MT,0,40,8679,0,0,0,0,0,0,0,0,0,0,20,4334,0,0,0,0,20,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120750000',225,  ,MT,0,2,1901,0,0,0,0,0,0,0,0,0,0,2,1610,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120750000',227,  ,MT,0,110,46006,0,0,0,0,0,0,0,100,38048,0,0,0,0,0,0,0,10,7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120750000',231,  ,MT,0,20,6848,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120750000',245,  ,MT,0,40,15274,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3337,0,30,11937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'120750000',302,  ,MT,0,3445,869917,0,258,84474,0,228,69822,0,418,117190,0,138,31675,0,702,172215,0,352,75200,0,215,46475,0,312,71857,0,113,29585,0,249,60518,0,136,31426,0,324,79480
2,2025,'120750000',304,  ,MT,0,78,23788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,0,19,4410,0,19,3982,0,0,0,0,19,3988,0,0,0,0,0,0,0,21,9777
2,2025,'120750000',601,  ,MT,0,182,34532,0,39,7550,0,0,0,0,24,4442,0,23,4256,0,0,0,0,24,4385,0,24,4452,0,0,0,0,0,0,0,24,4692,0,24,4755,0,0,0
